((('12', '438'), ('129',)), 0.5172413793103449)
((('198', '43'), ('17',)), 0.6153846153846154)
((('925', '23'), ('13',)), 0.75)
((('925', '13'), ('23',)), 0.782608695652174)
((('129', '438'), ('17',)), 0.5666666666666667)
((('137', '13'), ('11',)), 0.5862068965517241)
((('137', '11'), ('13',)), 0.7391304347826086)
((('506',), ('512', '504')), 0.5555555555555556)
((('506', '512'), ('504',)), 0.6410256410256411)
((('506', '504'), ('512',)), 0.8620689655172413)
((('512', '504'), ('506',)), 0.78125)
((('12', '209'), ('13',)), 0.6923076923076923)
((('201', '240'), ('198',)), 0.6538461538461539)
((('240', '198'), ('201',)), 0.8095238095238095)
((('26', '17'), ('11',)), 0.75)
((('492', '423'), ('24',)), 0.5769230769230769)
((('492', '24'), ('423',)), 0.5)
((('198', '215'), ('19',)), 0.6071428571428571)
((('129', '26'), ('11',)), 0.5357142857142857)
((('139', '12'), ('11',)), 0.6538461538461539)
((('23', '43'), ('13',)), 0.8064516129032258)
((('655', '19'), ('639',)), 0.8823529411764706)
((('17', '12'), ('11',)), 0.7045454545454546)
((('12', '11'), ('17',)), 0.5391304347826087)
((('19', '663'), ('23',)), 0.7894736842105263)
((('23', '663'), ('19',)), 0.6521739130434783)
((('129', '73'), ('11',)), 0.7692307692307693)
((('201', '337'), ('129',)), 0.5405405405405406)
((('129', '337'), ('201',)), 0.7142857142857143)
((('198', '443'), ('17',)), 0.6956521739130435)
((('17', '443'), ('198',)), 0.5)
((('492', '17'), ('438',)), 0.5151515151515151)
((('449', '21'), ('439',)), 0.75)
((('21', '439'), ('449',)), 0.75)
((('17', '255'), ('11',)), 0.8421052631578947)
((('255', '11'), ('17',)), 0.7272727272727273)
((('284', '337'), ('12',)), 0.8333333333333334)
((('284', '12'), ('337',)), 0.5)
((('73', '12'), ('129',)), 0.5172413793103449)
((('201', '443'), ('17',)), 0.7619047619047619)
((('17', '443'), ('201',)), 0.5)
((('129', '73'), ('17',)), 0.6666666666666666)
((('448', '22'), ('12',)), 0.6666666666666666)
((('448', '12'), ('22',)), 0.5)
((('215', '193'), ('24',)), 0.625)
((('159', '17'), ('24',)), 0.8)
((('159', '24'), ('17',)), 0.5161290322580645)
((('836', '270'), ('271',)), 0.9444444444444444)
((('836', '271'), ('270',)), 0.8947368421052632)
((('23', '12'), ('11',)), 0.5945945945945946)
((('193', '215'), ('22',)), 0.625)
((('22', '193'), ('215',)), 0.6818181818181818)
((('442', '440'), ('423',)), 0.6060606060606061)
((('442', '423'), ('440',)), 0.6451612903225806)
((('129', '642'), ('201',)), 0.8)
((('201', '642'), ('129',)), 1.0)
((('19', '73'), ('11',)), 0.5806451612903226)
((('73', '11'), ('19',)), 0.5684210526315789)
((('284', '13'), ('11',)), 0.5609756097560976)
((('19', '668'), ('24',)), 0.6153846153846154)
((('668', '24'), ('19',)), 0.8421052631578947)
((('240', '144'), ('12',)), 0.6666666666666666)
((('240', '12'), ('144',)), 0.5333333333333333)
((('144', '12'), ('240',)), 0.5333333333333333)
((('201', '209'), ('19',)), 0.5)
((('294', '440'), ('17',)), 0.8888888888888888)
((('19', '26'), ('11',)), 0.6388888888888888)
((('270', '423'), ('24',)), 0.7142857142857143)
((('270', '24'), ('423',)), 0.6818181818181818)
((('294', '209'), ('17',)), 0.9473684210526315)
((('284', '17'), ('11',)), 0.5660377358490566)
((('201', '192'), ('11',)), 1.0)
((('492', '458'), ('423',)), 0.9375)
((('492', '423'), ('458',)), 0.5769230769230769)
((('129', '17'), ('11',)), 0.6666666666666666)
((('129', '11'), ('17',)), 0.5534591194968553)
((('129', '255'), ('17',)), 0.625)
((('255', '17'), ('129',)), 0.7894736842105263)
((('19', '440'), ('13',)), 0.5714285714285714)
((('129', '198'), ('201',)), 0.5915492957746479)
((('284', '209'), ('11',)), 0.9444444444444444)
((('129', '337'), ('13',)), 0.5714285714285714)
((('337', '13'), ('129',)), 0.5161290322580645)
((('139', '215'), ('19',)), 0.782608695652174)
((('73', '12'), ('43',)), 0.6206896551724138)
((('201', '240'), ('284',)), 0.6153846153846154)
((('240', '284'), ('201',)), 0.8888888888888888)
((('144', '19'), ('12',)), 0.5806451612903226)
((('144', '12'), ('19',)), 0.6)
((('201', '139'), ('17',)), 0.5666666666666667)
((('201', '423'), ('129',)), 0.72)
((('161', '12'), ('22',)), 0.8)
((('161', '22'), ('12',)), 0.8253968253968254)
((('284', '13'), ('129',)), 0.5853658536585366)
((('17', '438'), ('12',)), 0.5714285714285714)
((('12', '438'), ('17',)), 0.6896551724137931)
((('283', '12'), ('11',)), 0.8823529411764706)
((('22', '338'), ('19',)), 0.5925925925925926)
((('19', '270'), ('73',)), 0.7272727272727273)
((('270', '73'), ('19',)), 0.7272727272727273)
((('129', '23'), ('19',)), 0.5416666666666666)
((('22', '532'), ('73',)), 0.9444444444444444)
((('19', '532'), ('73',)), 0.9545454545454546)
((('73', '532'), ('19',)), 0.5675675675675675)
((('159', '423'), ('193',)), 0.6296296296296297)
((('159', '193'), ('423',)), 0.7391304347826086)
((('423', '193'), ('159',)), 0.7083333333333334)
((('129', '337'), ('17',)), 0.5714285714285714)
((('337', '17'), ('129',)), 0.5517241379310345)
((('639', '144'), ('159',)), 0.8205128205128205)
((('639', '159'), ('144',)), 0.8421052631578947)
((('159', '12'), ('11',)), 0.7894736842105263)
((('159', '11'), ('12',)), 0.6)
((('19', '43'), ('73',)), 0.5061728395061729)
((('129', '337'), ('12',)), 0.6071428571428571)
((('458', '24'), ('423',)), 0.8571428571428571)
((('458', '444'), ('423',)), 1.0)
((('458', '423'), ('444',)), 0.5)
((('23', '198'), ('24',)), 0.6333333333333333)
((('198', '642'), ('11',)), 0.6521739130434783)
((('642', '11'), ('198',)), 0.6818181818181818)
((('129', '284'), ('17',)), 0.5510204081632653)
((('284', '17'), ('129',)), 0.5094339622641509)
((('395', '23'), ('19',)), 0.6333333333333333)
((('23', '209'), ('11',)), 0.6296296296296297)
((('22', '444'), ('423',)), 0.8947368421052632)
((('22', '423'), ('444',)), 0.53125)
((('73', '13'), ('11',)), 0.7058823529411765)
((('23', '193'), ('423',)), 0.7272727272727273)
((('423', '193'), ('23',)), 0.6666666666666666)
((('19', '458'), ('423',)), 0.782608695652174)
((('23', '198'), ('19',)), 0.6333333333333333)
((('492', '19'), ('24',)), 0.7272727272727273)
((('492', '24'), ('19',)), 0.5333333333333333)
((('139', '193'), ('19',)), 0.8)
((('240', '198'), ('12',)), 0.7619047619047619)
((('240', '12'), ('198',)), 0.5333333333333333)
((('129', '296'), ('17',)), 0.8888888888888888)
((('296', '17'), ('129',)), 0.5)
((('294', '129'), ('11',)), 0.7391304347826086)
((('19', '532'), ('215',)), 0.6818181818181818)
((('532', '215'), ('19',)), 0.75)
((('129', '22'), ('19',)), 0.5)
((('240', '13'), ('11',)), 0.6486486486486487)
((('240', '11'), ('13',)), 0.5)
((('43', '12'), ('17',)), 0.6304347826086957)
((('161', '17'), ('24',)), 0.5230769230769231)
((('161', '24'), ('17',)), 0.7010309278350515)
((('19', '212'), ('193',)), 0.5)
((('212', '193'), ('19',)), 0.8421052631578947)
((('73', '423'), ('24',)), 0.6666666666666666)
((('72',), ('19', '11')), 0.5454545454545454)
((('19', '72'), ('11',)), 0.8181818181818182)
((('72', '11'), ('19',)), 0.8181818181818182)
((('448', '423'), ('215',)), 0.5161290322580645)
((('448', '215'), ('423',)), 0.9411764705882353)
((('423', '215'), ('448',)), 0.5)
((('129', '385'), ('11',)), 0.7619047619047619)
((('385', '11'), ('129',)), 0.5161290322580645)
((('73', '12'), ('22',)), 0.6206896551724138)
((('161', '26'), ('212',)), 0.5581395348837209)
((('161', '212'), ('26',)), 0.5581395348837209)
((('19', '24'), ('11',)), 0.5413223140495868)
((('11', '24'), ('19',)), 0.7891566265060241)
((('129', '159'), ('139',)), 0.6521739130434783)
((('144', '17'), ('201',)), 0.5714285714285714)
((('73', '423'), ('19',)), 0.7916666666666666)
((('23', '35'), ('13',)), 0.7727272727272727)
((('35', '13'), ('23',)), 0.5862068965517241)
((('293', '296'), ('298',)), 0.6)
((('293', '298'), ('296',)), 0.6206896551724138)
((('296', '298'), ('293',)), 0.9473684210526315)
((('19', '440'), ('24',)), 0.6428571428571429)
((('43', '209'), ('198',)), 0.5151515151515151)
((('395', '22'), ('73',)), 0.7619047619047619)
((('395', '73'), ('22',)), 0.6666666666666666)
((('139', '12'), ('13',)), 0.5769230769230769)
((('271', '12'), ('11',)), 0.7142857142857143)
((('271', '11'), ('12',)), 0.5555555555555556)
((('21', '444'), ('423',)), 0.7391304347826086)
((('139', '17'), ('13',)), 0.5428571428571428)
((('139', '13'), ('17',)), 0.5135135135135135)
((('240', '43'), ('12',)), 0.6538461538461539)
((('240', '12'), ('43',)), 0.5666666666666667)
((('129', '108'), ('11',)), 0.7142857142857143)
((('108', '11'), ('129',)), 0.5769230769230769)
((('201', '144'), ('12',)), 0.5714285714285714)
((('144', '12'), ('201',)), 0.6666666666666666)
((('294', '17'), ('11',)), 0.7894736842105263)
((('294', '11'), ('17',)), 0.5769230769230769)
((('17', '13'), ('11',)), 0.6394557823129252)
((('11', '13'), ('17',)), 0.5402298850574713)
((('201', '144'), ('11',)), 0.6571428571428571)
((('144', '11'), ('201',)), 0.5476190476190477)
((('201', '294'), ('198',)), 0.625)
((('294', '198'), ('201',)), 0.6)
((('12', '209'), ('129',)), 0.6923076923076923)
((('139', '13'), ('19',)), 0.6216216216216216)
((('129', '209'), ('17',)), 0.717948717948718)
((('201', '23'), ('129',)), 0.6666666666666666)
((('836', '22'), ('12',)), 1.0)
((('836', '12'), ('22',)), 0.75)
((('443', '423'), ('444',)), 0.7073170731707317)
((('73', '193'), ('19',)), 0.7586206896551724)
((('294', '12'), ('11',)), 0.8421052631578947)
((('22', '73'), ('19',)), 0.675)
((('395', '22'), ('19',)), 0.7619047619047619)
((('201', '22'), ('129',)), 0.5)
((('492', '586'), ('22',)), 0.8888888888888888)
((('22', '586'), ('492',)), 0.5161290322580645)
((('193', '24'), ('73',)), 0.5151515151515151)
((('73', '193'), ('24',)), 0.5862068965517241)
((('296', '73'), ('17',)), 0.8333333333333334)
((('201', '23'), ('17',)), 0.75)
((('23', '12'), ('13',)), 0.7567567567567568)
((('19', '203'), ('24',)), 0.5263157894736842)
((('203', '24'), ('19',)), 0.8)
((('212', '423'), ('19',)), 0.7142857142857143)
((('512', '26'), ('212',)), 0.8421052631578947)
((('201', '166'), ('129',)), 0.9130434782608695)
((('139', '209'), ('17',)), 0.75)
((('284', '12'), ('17',)), 0.7333333333333333)
((('198', '24'), ('17',)), 0.5131578947368421)
((('159', '73'), ('215',)), 0.5555555555555556)
((('159', '215'), ('73',)), 0.7894736842105263)
((('155', '212'), ('26',)), 0.96)
((('284', '13'), ('17',)), 0.5609756097560976)
((('284', '24'), ('129',)), 0.68)
((('139', '423'), ('19',)), 0.6785714285714286)
((('337', '161'), ('338',)), 0.68)
((('161', '338'), ('337',)), 0.7727272727272727)
((('161', '73'), ('11',)), 0.6285714285714286)
((('129', '13'), ('17',)), 0.5421686746987951)
((('552', '24'), ('423',)), 0.5555555555555556)
((('23', '193'), ('22',)), 0.6818181818181818)
((('22', '193'), ('23',)), 0.6818181818181818)
((('43', '193'), ('11',)), 0.6296296296296297)
((('203', '17'), ('11',)), 0.9375)
((('203', '11'), ('17',)), 0.5)
((('492', '12'), ('22',)), 0.7894736842105263)
((('240', '129'), ('11',)), 0.8260869565217391)
((('129', '440'), ('17',)), 0.6176470588235294)
((('385', '17'), ('11',)), 0.6578947368421053)
((('385', '11'), ('17',)), 0.8064516129032258)
((('240', '144'), ('43',)), 0.6666666666666666)
((('240', '43'), ('144',)), 0.6153846153846154)
((('144', '43'), ('240',)), 0.5161290322580645)
((('17', '586'), ('209',)), 0.6)
((('338', '13'), ('11',)), 0.5333333333333333)
((('22', '159'), ('19',)), 0.8076923076923077)
((('23', '209'), ('17',)), 0.6296296296296297)
((('19', '203'), ('11',)), 0.5263157894736842)
((('203', '11'), ('19',)), 0.6666666666666666)
((('201', '12'), ('11',)), 0.6491228070175439)
((('385', '13'), ('11',)), 0.6666666666666666)
((('385', '11'), ('13',)), 0.5161290322580645)
((('129', '43'), ('19',)), 0.5434782608695652)
((('22', '73'), ('23',)), 0.5)
((('22', '23'), ('73',)), 0.5555555555555556)
((('23', '73'), ('22',)), 0.5405405405405406)
((('73', '13'), ('24',)), 0.5588235294117647)
((('108', '23'), ('13',)), 0.75)
((('108', '13'), ('23',)), 0.625)
((('166', '17'), ('11',)), 0.8571428571428571)
((('166', '11'), ('17',)), 0.72)
((('284', '12'), ('209',)), 0.5)
((('284', '209'), ('12',)), 0.8333333333333334)
((('12', '209'), ('284',)), 0.5769230769230769)
((('22', '198'), ('11',)), 0.5151515151515151)
((('24', '209'), ('19',)), 0.5757575757575758)
((('139', '23'), ('13',)), 0.6341463414634146)
((('139', '13'), ('23',)), 0.7027027027027027)
((('23', '444'), ('423',)), 0.9166666666666666)
((('23', '423'), ('444',)), 0.5365853658536586)
((('23', '12'), ('19',)), 0.5945945945945946)
((('198', '43'), ('11',)), 0.7076923076923077)
((('395', '23'), ('24',)), 0.5)
((('440', '17'), ('11',)), 0.5192307692307693)
((('440', '11'), ('17',)), 0.6923076923076923)
((('129', '385'), ('17',)), 0.8095238095238095)
((('201', '209'), ('11',)), 0.6458333333333334)
((('337', '17'), ('201',)), 0.5862068965517241)
((('144', '23'), ('17',)), 0.7142857142857143)
((('144', '17'), ('23',)), 0.5357142857142857)
((('337', '12'), ('13',)), 0.5428571428571428)
((('337', '13'), ('12',)), 0.6129032258064516)
((('283', '43'), ('17',)), 0.8823529411764706)
((('22', '423'), ('215',)), 0.65625)
((('423', '215'), ('22',)), 0.65625)
((('60', '61'), ('64',)), 0.5517241379310345)
((('60', '64'), ('61',)), 0.5517241379310345)
((('61', '64'), ('60',)), 0.6956521739130435)
((('337', '12'), ('201',)), 0.5142857142857142)
((('60', '19'), ('43',)), 0.7894736842105263)
((('60', '43'), ('19',)), 0.6)
((('231', '19'), ('11',)), 0.7894736842105263)
((('215', '24'), ('423',)), 0.5)
((('423', '215'), ('24',)), 0.5625)
((('294', '13'), ('11',)), 0.7391304347826086)
((('198', '73'), ('43',)), 0.5294117647058824)
((('161', '73'), ('43',)), 0.6)
((('655', '11'), ('639',)), 0.8260869565217391)
((('201', '139'), ('198',)), 0.5666666666666667)
((('139', '198'), ('201',)), 0.5862068965517241)
((('129', '73'), ('19',)), 0.6666666666666666)
((('129', '108'), ('13',)), 0.7142857142857143)
((('108', '13'), ('129',)), 0.625)
((('139', '17'), ('11',)), 0.6285714285714286)
((('139', '11'), ('17',)), 0.5789473684210527)
((('129', '209'), ('13',)), 0.5641025641025641)
((('139', '17'), ('12',)), 0.5428571428571428)
((('139', '12'), ('17',)), 0.7307692307692307)
((('201', '73'), ('43',)), 0.525)
((('655', '17'), ('639',)), 0.9047619047619048)
((('201', '161'), ('11',)), 0.5319148936170213)
((('423', '193'), ('19',)), 0.75)
((('201', '203'), ('11',)), 0.5384615384615384)
((('203', '11'), ('201',)), 0.9333333333333333)
((('19', '12'), ('11',)), 0.7142857142857143)
((('60', '43'), ('73',)), 0.64)
((('60', '73'), ('43',)), 0.8888888888888888)
((('284', '23'), ('13',)), 1.0)
((('447', '12'), ('448',)), 0.65625)
((('144', '43'), ('13',)), 0.5806451612903226)
((('144', '13'), ('43',)), 0.5625)
((('12', '24'), ('11',)), 0.7358490566037735)
((('198', '586'), ('11',)), 0.5263157894736842)
((('642', '17'), ('663',)), 0.5294117647058824)
((('17', '663'), ('642',)), 0.8571428571428571)
((('166', '11'), ('129',)), 0.92)
((('22', '532'), ('215',)), 0.8333333333333334)
((('532', '215'), ('22',)), 0.75)
((('19', '43'), ('17',)), 0.5308641975308642)
((('642', '17'), ('24',)), 0.5)
((('642', '24'), ('17',)), 0.7727272727272727)
((('17', '586'), ('11',)), 0.5)
((('201', '73'), ('19',)), 0.625)
((('17', '193'), ('19', '11')), 0.5625)
((('19', '17', '193'), ('11',)), 0.9473684210526315)
((('19', '11', '193'), ('17',)), 0.6206896551724138)
((('17', '11', '193'), ('19',)), 0.75)
((('23', '17', '24'), ('11',)), 0.6774193548387096)
((('23', '11', '24'), ('17',)), 0.7777777777777778)
((('23', '17', '11'), ('24',)), 0.6176470588235294)
((('159', '423'), ('19', '24')), 0.6666666666666666)
((('159', '24'), ('19', '423')), 0.5806451612903226)
((('19', '423', '24'), ('159',)), 0.5454545454545454)
((('159', '423', '24'), ('19',)), 0.9473684210526315)
((('19', '159', '423'), ('24',)), 0.9473684210526315)
((('19', '159', '24'), ('423',)), 0.6428571428571429)
((('201', '73', '24'), ('19',)), 0.8888888888888888)
((('201', '19', '73'), ('24',)), 0.64)
((('19', '17', '13'), ('11',)), 0.8085106382978723)
((('19', '11', '13'), ('17',)), 0.5352112676056338)
((('19', '12', '13'), ('11',)), 0.8620689655172413)
((('19', '12', '11'), ('13',)), 0.5)
((('129', '209', '13'), ('17',)), 0.8636363636363636)
((('129', '17', '209'), ('13',)), 0.6785714285714286)
((('209', '17', '13'), ('129',)), 0.5757575757575758)
((('23', '193'), ('423', '24')), 0.6818181818181818)
((('423', '193'), ('23', '24')), 0.625)
((('23', '423', '24'), ('193',)), 0.6)
((('23', '423', '193'), ('24',)), 0.9375)
((('193', '23', '24'), ('423',)), 0.7894736842105263)
((('193', '423', '24'), ('23',)), 0.8823529411764706)
((('35', '24'), ('19', '11')), 0.6818181818181818)
((('24', '35', '11'), ('19',)), 0.9375)
((('19', '35', '11'), ('24',)), 0.5769230769230769)
((('19', '35', '24'), ('11',)), 0.8823529411764706)
((('24', '23', '13'), ('11',)), 0.6842105263157895)
((('23', '11', '24'), ('13',)), 0.9629629629629629)
((('24', '11', '13'), ('23',)), 0.6341463414634146)
((('129', '201', '43'), ('17',)), 0.7727272727272727)
((('129', '43', '17'), ('201',)), 0.5483870967741935)
((('201', '43', '17'), ('129',)), 0.68)
((('198', '12', '11'), ('201',)), 0.6176470588235294)
((('201', '198', '12'), ('11',)), 0.7777777777777778)
((('201', '12', '11'), ('198',)), 0.5675675675675675)
((('73', '17', '13'), ('11',)), 0.8888888888888888)
((('73', '11', '13'), ('17',)), 0.6666666666666666)
((('240', '12'), ('11', '13')), 0.5)
((('240', '12', '13'), ('11',)), 0.75)
((('240', '12', '11'), ('13',)), 0.7142857142857143)
((('240', '11', '13'), ('12',)), 0.625)
((('198', '209'), ('201', '11')), 0.5)
((('201', '209'), ('198', '11')), 0.5)
((('198', '209', '11'), ('201',)), 0.7272727272727273)
((('201', '198', '209'), ('11',)), 0.8275862068965517)
((('201', '209', '11'), ('198',)), 0.7741935483870968)
((('129', '144', '13'), ('11',)), 1.0)
((('129', '144', '11'), ('13',)), 0.625)
((('144', '11', '13'), ('129',)), 0.75)
((('129', '438'), ('201', '17')), 0.5)
((('201', '438'), ('129', '17')), 0.5)
((('129', '201', '438'), ('17',)), 0.75)
((('129', '17', '438'), ('201',)), 0.8823529411764706)
((('201', '17', '438'), ('129',)), 0.8823529411764706)
((('201', '209', '13'), ('17',)), 0.8095238095238095)
((('209', '17', '13'), ('201',)), 0.5151515151515151)
((('201', '17', '209'), ('13',)), 0.6296296296296297)
((('23', '193'), ('19', '73')), 0.6818181818181818)
((('73', '193'), ('19', '23')), 0.5172413793103449)
((('19', '23', '193'), ('73',)), 0.7894736842105263)
((('23', '73', '193'), ('19',)), 1.0)
((('19', '23', '73'), ('193',)), 0.5357142857142857)
((('19', '73', '193'), ('23',)), 0.6818181818181818)
((('337', '17'), ('12', '11')), 0.5172413793103449)
((('337', '12', '11'), ('17',)), 0.625)
((('17', '337', '12'), ('11',)), 0.9375)
((('337', '17', '11'), ('12',)), 0.75)
((('24', '12', '13'), ('19',)), 0.8333333333333334)
((('19', '12', '13'), ('24',)), 0.6896551724137931)
((('19', '12', '24'), ('13',)), 0.5263157894736842)
((('129', '22', '24'), ('19',)), 0.8421052631578947)
((('129', '19', '22'), ('24',)), 0.8421052631578947)
((('19', '22', '24'), ('129',)), 0.5)
((('129', '23', '13'), ('19',)), 0.575)
((('129', '19', '23'), ('13',)), 0.8846153846153846)
((('129', '19', '13'), ('23',)), 0.6388888888888888)
((('129', '198', '73'), ('11',)), 0.9411764705882353)
((('129', '73', '11'), ('198',)), 0.5333333333333333)
((('201', '17', '11'), ('19',)), 0.5076923076923077)
((('201', '19', '17'), ('11',)), 0.8048780487804879)
((('129', '284', '19'), ('17',)), 0.7391304347826086)
((('129', '284', '17'), ('19',)), 0.6296296296296297)
((('284', '19', '17'), ('129',)), 0.7727272727272727)
((('22', '73'), ('19', '24')), 0.525)
((('19', '22', '24'), ('73',)), 0.65625)
((('22', '73', '24'), ('19',)), 0.8076923076923077)
((('19', '22', '73'), ('24',)), 0.7777777777777778)
((('73', '13'), ('19', '23')), 0.5294117647058824)
((('23', '73', '13'), ('19',)), 0.782608695652174)
((('19', '23', '73'), ('13',)), 0.6428571428571429)
((('19', '73', '13'), ('23',)), 0.75)
((('129', '43', '12'), ('17',)), 0.7894736842105263)
((('129', '17', '12'), ('43',)), 0.5172413793103449)
((('17', '43', '12'), ('129',)), 0.5172413793103449)
((('24', '73', '13'), ('11',)), 0.8421052631578947)
((('73', '11', '13'), ('24',)), 0.6666666666666666)
((('19', '198', '12'), ('11',)), 0.8)
((('129', '43'), ('17', '11')), 0.6086956521739131)
((('129', '43', '11'), ('17',)), 0.7368421052631579)
((('129', '43', '17'), ('11',)), 0.9032258064516129)
((('129', '73', '11'), ('201',)), 0.5)
((('129', '201', '73'), ('11',)), 0.8823529411764706)
((('201', '73', '11'), ('129',)), 0.5172413793103449)
((('161', '17', '11'), ('19',)), 0.5081967213114754)
((('19', '161', '17'), ('11',)), 0.7045454545454546)
((('19', '209', '24'), ('17',)), 0.7894736842105263)
((('209', '17', '24'), ('19',)), 0.6818181818181818)
((('19', '17', '209'), ('24',)), 0.6)
((('19', '423', '24'), ('17',)), 0.5151515151515151)
((('17', '423', '24'), ('19',)), 0.7727272727272727)
((('19', '17', '423'), ('24',)), 0.9444444444444444)
((('19', '209', '13'), ('17',)), 0.6538461538461539)
((('209', '17', '13'), ('19',)), 0.5151515151515151)
((('19', '17', '209'), ('13',)), 0.68)
((('129', '12', '13'), ('11',)), 0.8666666666666667)
((('129', '12', '11'), ('13',)), 0.7428571428571429)
((('129', '11', '13'), ('12',)), 0.5098039215686274)
((('12', '11', '13'), ('129',)), 0.5098039215686274)
((('129', '17', '13'), ('11',)), 0.8)
((('129', '11', '13'), ('17',)), 0.7058823529411765)
((('24', '12', '13'), ('11',)), 0.9166666666666666)
((('12', '11', '24'), ('13',)), 0.5641025641025641)
((('24', '11', '13'), ('12',)), 0.5365853658536586)
((('24', '43', '11'), ('73',)), 0.55)
((('24', '73', '11'), ('43',)), 0.6285714285714286)
((('43', '73', '24'), ('11',)), 0.7586206896551724)
((('201', '73'), ('19', '11')), 0.525)
((('201', '73', '11'), ('19',)), 0.7241379310344828)
((('201', '19', '73'), ('11',)), 0.84)
((('129', '284', '201'), ('17',)), 0.8888888888888888)
((('129', '284', '17'), ('201',)), 0.5925925925925926)
((('201', '284', '17'), ('129',)), 0.6956521739130435)
((('198', '43', '209'), ('17',)), 0.8823529411764706)
((('198', '17', '209'), ('43',)), 0.5)
((('43', '17', '209'), ('198',)), 0.6521739130434783)
((('24', '23', '13'), ('17',)), 0.6842105263157895)
((('23', '17', '13'), ('24',)), 0.5531914893617021)
((('24', '17', '13'), ('23',)), 0.5416666666666666)
((('23', '17', '24'), ('13',)), 0.8387096774193549)
((('129', '198', '24'), ('17',)), 0.5517241379310345)
((('201', '23'), ('129', '13')), 0.625)
((('129', '23', '201'), ('13',)), 0.9375)
((('201', '23', '13'), ('129',)), 0.6521739130434783)
((('14', '24'), ('17', '11')), 0.6818181818181818)
((('24', '14', '11'), ('17',)), 0.7894736842105263)
((('17', '14', '24'), ('11',)), 0.9375)
((('129', '209'), ('17', '11')), 0.5384615384615384)
((('129', '209', '11'), ('17',)), 0.875)
((('129', '17', '209'), ('11',)), 0.75)
((('209', '17', '11'), ('129',)), 0.5384615384615384)
((('240', '43'), ('17', '11')), 0.6153846153846154)
((('240', '17'), ('43', '11')), 0.5517241379310345)
((('240', '43', '11'), ('17',)), 0.8421052631578947)
((('240', '17', '11'), ('43',)), 0.6956521739130435)
((('240', '43', '17'), ('11',)), 0.8421052631578947)
((('423', '215'), ('19', '24')), 0.53125)
((('19', '423', '24'), ('215',)), 0.5151515151515151)
((('215', '423', '24'), ('19',)), 0.9444444444444444)
((('19', '423', '215'), ('24',)), 0.85)
((('19', '215', '24'), ('423',)), 0.5666666666666667)
((('24', '23', '13'), ('19',)), 0.7894736842105263)
((('19', '23', '13'), ('24',)), 0.6122448979591837)
((('19', '23', '24'), ('13',)), 0.625)
((('24', '19', '13'), ('23',)), 0.7142857142857143)
((('19', '532'), ('73', '215')), 0.6818181818181818)
((('532', '215'), ('19', '73')), 0.75)
((('19', '73', '532'), ('215',)), 0.7142857142857143)
((('19', '73', '215'), ('532',)), 0.625)
((('19', '532', '215'), ('73',)), 1.0)
((('73', '532', '215'), ('19',)), 0.75)
((('23', '193'), ('19', '159')), 0.6818181818181818)
((('23', '159'), ('19', '193')), 0.6)
((('159', '193'), ('19', '23')), 0.6521739130434783)
((('19', '23', '193'), ('159',)), 0.7894736842105263)
((('23', '159', '193'), ('19',)), 1.0)
((('19', '23', '159'), ('193',)), 0.7142857142857143)
((('19', '159', '193'), ('23',)), 0.75)
((('639', '198', '11'), ('17',)), 0.6060606060606061)
((('639', '198', '17'), ('11',)), 0.6451612903225806)
((('639', '17', '11'), ('198',)), 0.625)
((('23', '12', '24'), ('17',)), 0.7142857142857143)
((('17', '23', '12'), ('24',)), 0.7142857142857143)
((('17', '22', '12'), ('13',)), 0.5357142857142857)
((('22', '17', '13'), ('12',)), 0.8333333333333334)
((('129', '73'), ('19', '11')), 0.6153846153846154)
((('129', '73', '11'), ('19',)), 0.8)
((('129', '19', '73'), ('11',)), 0.9230769230769231)
((('201', '19', '24'), ('11',)), 0.6052631578947368)
((('201', '11', '24'), ('19',)), 0.8518518518518519)
((('129', '12', '11'), ('19',)), 0.5142857142857142)
((('129', '19', '12'), ('11',)), 0.8181818181818182)
((('23', '663'), ('19', '24')), 0.6521739130434783)
((('663', '24'), ('19', '23')), 0.5769230769230769)
((('19', '663'), ('23', '24')), 0.7894736842105263)
((('663', '23', '24'), ('19',)), 0.7894736842105263)
((('19', '23', '663'), ('24',)), 1.0)
((('19', '663', '24'), ('23',)), 0.8823529411764706)
((('129', '73', '24'), ('11',)), 0.8260869565217391)
((('129', '73', '11'), ('24',)), 0.6333333333333333)
((('73', '11', '24'), ('129',)), 0.5428571428571428)
((('337', '12', '11'), ('201',)), 0.6666666666666666)
((('201', '337', '12'), ('11',)), 0.8888888888888888)
((('201', '337', '11'), ('12',)), 0.8)
((('19', '22', '73'), ('215',)), 0.5555555555555556)
((('19', '22', '215'), ('73',)), 0.6)
((('22', '73', '215'), ('19',)), 0.6818181818181818)
((('19', '73', '215'), ('22',)), 0.625)
((('144', '12'), ('129', '17')), 0.5)
((('144', '17'), ('129', '12')), 0.5357142857142857)
((('129', '144', '12'), ('17',)), 0.8333333333333334)
((('129', '144', '17'), ('12',)), 0.7142857142857143)
((('129', '17', '12'), ('144',)), 0.5172413793103449)
((('144', '17', '12'), ('129',)), 0.8333333333333334)
((('201', '43', '13'), ('17',)), 0.75)
((('201', '43', '17'), ('13',)), 0.6)
((('129', '201', '13'), ('19',)), 0.5142857142857142)
((('129', '19', '13'), ('201',)), 0.5)
((('201', '19', '13'), ('129',)), 0.6206896551724138)
